First Token Time,Final Token Time,Chunk Count
1.0822405647486448,2.5323126278817654,27
1.325362527742982,1.5943655408918858,10
1.4785771649330854,2.550143487751484,20
1.4337031710892916,2.370570519939065,25
1.2738872542977333,2.3166634421795607,24
1.3136401362717152,6.708740204572678,110
1.0904443245381117,4.39162627980113,55
1.492359884083271,3.9141760040074587,48
1.4784320034086704,6.500221127644181,91
1.4807454720139503,3.383804876357317,29
1.7886459305882454,6.066334741190076,79
1.2075019553303719,5.1291974522173405,52
1.8068883903324604,2.5055162962526083,8
2.3348530177026987,2.9645695723593235,26
2.2921593002974987,3.786623854190111,38
1.0168695747852325,1.5995292104780674,12
1.0418443903326988,1.7857244480401278,14
1.2883385084569454,3.28559198230505,38
1.1477331314235926,4.7981818821281195,65
1.706341179087758,3.1143065113574266,26
1.8259071316570044,3.586717741563916,14
1.9130632262676954,4.338582227006555,35
1.7763545755296946,7.065844692289829,87
2.060017043724656,1.8602692298591137,12
2.05545930378139,4.257312547415495,40
2.294167872518301,5.9058348797261715,68
1.4918207358568907,3.871851347386837,40
1.0090693514794111,2.1007977593690157,25
1.3791556227952242,2.162532866001129,14
1.4817449487745762,1.7182080745697021,9
1.4922442343086004,2.975262390449643,42
1.0509963147342205,1.7972799707204103,26
1.6129739601165056,2.5684448312968016,18
1.5253895446658134,2.4512433167546988,17
1.7821222469210625,4.1283782329410315,16
2.6977872531861067,5.736035350710154,38
2.9404890798032284,2.288894884288311,10
2.5888187680393457,5.2777734734117985,39
2.9940460715442896,3.698023898527026,23
2.8626730125397444,4.92030374892056,46
3.5091659482568502,6.440223315730691,71
1.9849621783941984,5.964040430262685,61
0.9524924233555794,1.5090200044214725,21
1.0501856319606304,2.460921349003911,24
1.4210624676197767,2.6488936822861433,9
1.9476344995200634,1.9083665385842323,4
2.231178293004632,3.69966864772141,16
1.8200912233442068,5.893420176580548,54
2.5843662172555923,5.15657814592123,43
2.6248701121658087,3.6179161574691534,36
2.8859732132405043,5.583134576678276,54
2.467441475018859,4.385238682851195,59
2.4370799474418163,5.017963916063309,64
1.4176074750721455,2.8222437892109156,44
1.0776902716606855,2.041971515864134,9
1.379023564979434,2.935053266584873,31
1.74275310523808,2.754461444914341,13
2.1268543656915426,2.156926892697811,1
2.1351262759417295,3.2125019636005163,17
1.9335900954902172,1.8335796650499105,5
1.8326326198875904,6.344863187521696,53
2.408832523971796,2.606234259903431,7
1.6997494921088219,5.523400006815791,56
1.8779330682009459,4.251616306602955,36
2.9458700697869062,1.9682730808854103,6
2.1470246873795986,5.113794252276421,44
1.8210927061736584,3.7414520047605038,56
1.258382199332118,2.2091652043163776,12
2.061105027794838,3.793919099494815,23
3.2604879438877106,4.255151392892003,17
1.8317978158593178,1.9503330904990435,11
1.6572060566395521,3.7588752042502165,40
0.9971423409879208,1.0274795107543468,2
2.1921517606824636,2.7359061632305384,14
2.0678397994488478,2.254459923133254,18
1.276428585872054,2.6184976901859045,31
2.1471085473895073,5.714118195697665,75
1.6917834151536226,3.5704089514911175,49
1.1842862777411938,2.4953975584357977,12
1.5289688967168331,2.037669576704502,5
2.3565929047763348,1.855796342715621,4
1.9156585782766342,3.9697602707892656,27
1.7687775120139122,7.785697560757399,100
1.4068565629422665,4.433902055025101,59
1.5148301031440496,3.075310591608286,43
1.3884851336479187,3.1897365022450686,38
2.049473835155368,5.545496376231313,90
1.350750371813774,2.923734113574028,35
1.4617221895605326,1.428660735487938,15
1.009876111522317,4.690585615113378,62
1.582032073289156,3.1289356537163258,34
1.6641166880726814,1.6847276128828526,12
1.3584683127701283,2.5862928237766027,32
1.543723775073886,2.9826627373695374,14
1.550530083477497,3.2940493039786816,17
1.7579419147223234,2.8741780631244183,26
2.792210016399622,5.374043768271804,71
2.265377636998892,2.5848973635584116,20
1.6137478426098824,2.4869853258132935,21
1.4584913235157728,6.748147085309029,97
1.6195283886045218,2.4281812254339457,12
1.2555506154894829,4.634865967556834,59
1.9605133049190044,2.42611669562757,15
2.052245292812586,3.0217956993728876,14
1.9476913921535015,2.4488249514251947,7
2.095507862046361,2.810256628319621,13
1.9598092921078205,5.067963110283017,53
2.1340798418968916,2.844330856576562,26
1.079149279743433,1.1860777530819178,5
1.485250884667039,2.7667326536029577,20
1.5910129006952047,3.2333556916564703,33
2.183134460821748,3.0700986459851265,26
1.903428578749299,1.7471180595457554,2
1.690811399370432,2.3098867870867252,7
1.7217643950134516,5.366506969556212,63
2.1746562868356705,2.3862056359648705,8
1.2582974713295698,1.4259280655533075,7
1.4313997905701399,3.351205173879862,25
2.1865598391741514,2.379148446023464,7
2.503575561568141,3.6435276456177235,34
0.91925198584795,1.7847200091928244,33
1.7334030363708735,2.5054344590753317,10
2.3580594453960657,4.708452330902219,23
2.2287351489067078,4.891017040237784,31
2.458820955827832,2.7798572462052107,10
2.2609000504016876,3.645585313439369,18
2.377280242741108,6.151585610583425,45
2.303680529817939,4.468666780740023,33
2.4465376771986485,4.356146479025483,34
1.5956561546772718,2.0393271949142218,15
1.5676400307565928,2.4124688394367695,29
1.9838737454265356,3.9882529471069574,70
0.8535604234784842,1.2605175748467445,15
1.1937061790376902,1.8136255964636803,2
1.7895291037857533,3.9064461402595043,27
2.7410621624439955,3.7534593511372805,13
2.6086018178611994,4.998621866106987,28
3.2563764434307814,6.126869451254606,47
3.750812431797385,6.107369143515825,46
3.090839920565486,3.3032727371901274,28
2.989987425506115,6.686899583786726,70
3.2937649078667164,6.905719056725502,68
2.3708039354532957,5.416350420564413,77
1.1197437550872564,2.095704546198249,13
1.7519925311207771,2.9725566804409027,32
0.8966195080429316,7.328736372292042,108
1.4846967458724976,3.7578503973782063,14
2.282622966915369,3.840801503509283,10
2.9947112388908863,5.233662888407707,33
2.842916715890169,3.6488303747028112,29
3.5407702680677176,6.89655246399343,65
3.52555026486516,8.406585115939379,96
1.7205336075276136,8.486054653301835,94
2.0368115045130253,4.602672901004553,69
2.3730227556079626,6.704266497865319,138
1.1251210235059261,2.545458124950528,36
1.2089132778346539,3.7248697374016047,48
