First Token Time,Final Token Time,Chunk Count
3.1550255995243788,7.93642583489418,38
7.074676929041743,11.362387273460627,87
7.583138210698962,11.441828802227974,107
7.849291173741221,9.717921935021877,111
7.170277891680598,16.29209355637431,293
3.0153968762606382,3.6425358280539513,29
4.054120780900121,5.941871736198664,34
3.005922242999077,6.205308070406318,87
3.8400564398616552,7.929334240034223,103
3.1373107470571995,6.002099579200149,50
3.7388000153005123,4.298602620139718,44
3.202904537320137,16.752739623188972,258
3.1084837410598993,8.769071664661169,85
4.1898815874010324,9.742649130523205,133
6.474209036678076,3.5529533959925175,87
1.4317946042865515,9.884553134441376,184
3.0372830983251333,12.475168582051992,152
4.488772004842758,10.840998059138656,135
6.034342272207141,12.552854008972645,133
9.136373609304428,11.305982422083616,166
7.354533253237605,4.8618250377476215,14
4.555372914299369,27.752787444740534,468
4.582531031221151,7.805873779579997,33
7.42091029509902,10.0798629373312,115
7.084071656689048,18.053470641374588,365
2.855656396597624,10.597110019996762,155
5.210496995598078,7.612406289204955,35
5.021055931225419,3.3184337094426155,7
4.69449033588171,8.54050950333476,102
3.1849814150482416,7.569134486839175,38
3.3958541955798864,9.542467387393117,65
4.923479625955224,7.093945814296603,76
6.613331684842706,11.026158282533288,120
5.409102123230696,31.342778455466032,640
2.6730975545942783,4.485737366601825,58
2.942048627883196,3.3821821846067905,21
4.31472866050899,5.569987108930945,58
4.715105473995209,3.549360729753971,23
3.059300474822521,11.215734528377652,134
4.100604075938463,7.3112050127238035,100
3.1917502768337727,7.758726369589567,122
3.6591014489531517,12.77217373251915,211
2.9839535988867283,5.006107445806265,86
2.884025678038597,6.157697765156627,31
3.933649182319641,8.420334655791521,107
3.278645047917962,7.017994800582528,87
5.040064295753837,6.348361084237695,65
4.659157970920205,17.234045596793294,257
3.036555305123329,5.999506073072553,61
4.671709451824427,4.531793704256415,38
3.717231882736087,22.276774305850267,415
2.8533269930630922,11.286780923604965,109
3.957560945302248,9.01567348651588,92
3.2181217912584543,13.105407549068332,171
3.3254589028656483,5.851951567456126,61
4.532162833958864,10.666682815179229,218
5.443646810948849,5.693993102759123,14
5.568997913971543,6.560211459174752,50
5.393010092899203,11.326112879440188,111
5.2334685660898685,11.970954613760114,144
5.3900813665241,11.206884102895856,187
3.249032514169812,14.777310244739056,286
3.413611153140664,8.986409371718764,83
5.476761091500521,9.431407207623124,112
5.160702146589756,11.913965636864305,183
5.376550851389766,11.70516985654831,213
2.830543927848339,6.6877407766878605,100
3.2757675889879465,6.220972612500191,63
4.596740072593093,5.416811630129814,32
3.9371354077011347,9.663608703762293,94
4.7257288340479136,7.783549560233951,112
2.889895798638463,7.515843711793423,45
4.692532006651163,13.418452300131321,150
4.682747939601541,8.41790621727705,99
4.9098351169377565,14.45880001410842,241
5.436707083135843,9.859368238598108,194
2.875084262341261,6.622825648635626,39
4.112646711990237,12.128255473449826,159
4.007027385756373,6.663723761215806,53
4.288524551317096,14.329809971153736,245
5.493597807362676,12.674174146726727,316
2.9702872429043055,3.0675107557326555,5
5.736365923658013,7.030453968793154,25
5.805301979184151,9.177741387858987,149
2.7791213523596525,6.94035511277616,104
4.5962815284729,7.286517411470413,111
4.793544568121433,3.5339585933834314,16
3.20179483294487,N/A,N/A
