First Token Time,Final Token Time,Chunk Count
6.043299065902829,7.041119227185845,49
2.706731664016843,3.127609919756651,24
2.9231771137565374,3.8796876035630703,54
3.4824717063456774,9.851230720058084,327
2.4695582780987024,4.711423939093947,125
2.069557534530759,3.3104496262967587,70
2.1286208368837833,3.6910808738321066,84
2.508099477738142,2.909051848575473,23
2.195742854848504,2.543032744899392,20
1.325533526018262,2.111583475023508,45
1.9682103972882032,7.264646613970399,295
2.7799277789890766,4.285971155390143,83
2.5768968481570482,3.89066462777555,74
2.9115046747028828,3.9415915068238974,52
3.381892094388604,6.580236518755555,175
2.6604506485164165,6.870910784229636,226
2.006157284602523,3.5121798999607563,85
2.5701788552105427,3.7044276110827923,64
2.2052779477089643,2.5882088635116816,22
1.7935266345739365,4.092450510710478,130
3.5530487708747387,5.132048396393657,88
2.546337204053998,4.253576584160328,90
2.442608470097184,3.289431069046259,47
1.3274644073098898,3.033620670437813,90
2.5280306451022625,6.55837481841445,216
1.9459064155817032,2.6676646005362272,41
