First Token Time,Final Token Time,Chunk Count
2.1404223814606667,4.941538862884045,10
3.25393433123827,12.150363970547915,111
4.7542254868894815,12.669350435957313,125
3.993990732356906,10.40447012707591,73
5.834660023450851,16.579755341634154,191
4.875700678676367,14.564243637025356,130
6.821419103071094,10.83662398904562,52
6.232305098325014,12.368275927379727,87
7.552919652312994,10.691020959988236,14
9.284604230895638,14.166851362213492,60
8.705119714140892,11.454725556075573,2
10.202759185805917,13.0148105006665,52
8.247033504769206,15.8903091493994,96
11.430759070441127,9.791666090488434,69
11.920397499576211,20.593957599252462,156
11.711746709421277,25.64706818945706,231
7.700907235965133,14.48442916944623,160
7.435288647189736,9.99682885594666,34
7.41819329559803,12.470422996208072,11
9.37864938750863,14.58391896262765,14
9.187258007004857,38.05044183693826,453
8.508671646937728,16.627821624279022,89
11.23554114997387,20.59154669754207,146
14.108091043308377,24.84695258177817,271
10.841875961050391,15.675389431416988,53
11.634930178523064,8.207044055685401,28
11.494229959324002,12.214402958750725,71
7.221812471747398,20.762581693008542,124
6.65975583717227,11.759013008326292,77
6.3134351670742035,6.442166533321142,39
3.5340659637004137,12.634848490357399,91
7.08933075144887,8.568573107942939,28
5.944058999419212,12.475143805146217,50
5.996174460276961,16.300849739462137,147
6.803868526592851,11.683306809514761,96
8.664179826155305,10.96244540438056,79
6.557421268895268,33.146892327815294,291
8.664494019001722,16.64739891141653,89
9.105449683964252,10.746770014986396,24
9.130698919296265,17.746600925922394,107
8.265877867117524,13.716449812054634,54
9.048954660072923,11.897279126569629,34
9.706986501812935,13.578668463975191,32
9.779591822996736,16.792937695980072,80
8.96415819041431,18.59169883094728,102
11.345069041475654,15.045785088092089,97
7.100497800856829,11.691580878570676,96
8.308156054466963,10.607583805918694,46
7.614894594997168,15.174734435975552,112
7.760442353785038,18.139615880325437,158
9.168121283873916,11.447930881753564,84
10.339277176186442,10.582903513684869,26
6.7012919541448355,22.798540772870183,241
8.071552706882358,15.515481792390347,113
9.175774797797203,13.340923754498363,66
9.933435482904315,15.366392869502306,84
10.022488223388791,11.723858274519444,71
7.979821003973484,21.648837884888053,166
8.483378071337938,15.3434369713068,75
12.418433792889118,10.02740434743464,27
10.170879691839218,22.011534955352545,68
9.902741817757487,16.98501113243401,61
9.488313378766179,22.13193729892373,165
7.006788792088628,15.016362080350518,48
13.82352988421917,13.489525211974978,12
6.280709205195308,27.377839034423232,233
10.09250669553876,18.161800922825933,123
12.695465760305524,16.874804059043527,132
10.300424186512828,21.143160963431,222
9.492072962224483,20.672893861308694,219
13.244064120575786,19.80246502533555,174
13.697295550256968,17.226164324209094,48
14.768597343936563,23.123139400035143,129
11.57822093181312,9.383784137666225,48
12.396196784451604,10.146898733451962,47
7.014680467545986,10.224675539880991,50
13.716864824295044,25.400867914780974,169
7.7707849610596895,9.984700111672282,68
6.553686870262027,29.792843025177717,218
6.39204977825284,12.602330280467868,78
6.323428114876151,27.090889498591423,195
7.97243975661695,14.69745565019548,75
9.8764603510499,11.475214745849371,8
11.212933136150241,16.797392535954714,162
9.708436351269484,14.923935825005174,33
11.32583817653358,18.474355570971966,100
12.870584407821298,18.132492147386074,89
8.765620850026608,12.815430045127869,14
11.119494371116161,15.909516526386142,57
11.942748732864857,11.577670369297266,37
8.450303064659238,20.16007198020816,122
8.635820478200912,15.640672205016017,61
6.904176220297813,8.084697268903255,18
14.443855913355947,15.545313676819205,48
8.003139454871416,11.795064091682434,72
7.633628332987428,15.057426376268268,87
7.679782386869192,7.135585298761725,14
8.764493556693196,14.907083479687572,60
10.362874744459987,16.677504185587168,106
8.401305003091693,13.081199975684285,65
6.857158439233899,18.24363400042057,146
6.082218490540981,14.05820201151073,68
8.433317430317402,12.383596614003181,26
6.456731967628002,11.64641891606152,46
11.648081792518497,17.469038490206003,84
7.733427980914712,11.228582881391048,48
8.449964022263885,16.32418658770621,111
7.433761488646269,12.207667611539364,19
9.312487211078405,13.832172702997923,78
6.462492499500513,14.278364511206746,67
7.179233927279711,18.31654472462833,99
8.639881318435073,20.574605021625757,127
9.122736394405365,11.315577898174524,28
9.960502339527011,16.655230451375246,80
9.197756744921207,15.445316955447197,32
12.210576018318534,12.349821045994759,63
11.313681868836284,11.592054957523942,50
8.4354725535959,18.47015105187893,123
12.491059040650725,17.910636065527797,105
11.170933747664094,25.71508454158902,165
9.804168663918972,11.121204486116767,18
6.822416393086314,12.485138883814216,78
8.69741801545024,15.57472275197506,146
9.397429179400206,13.920620480552316,99
9.03725315257907,33.728298265486956,307
8.177862031385303,18.568234838545322,165
8.195130422711372,14.42127638682723,79
9.627243481576443,18.872016068547964,183
9.125488683581352,22.116697752848268,251
6.981782611459494,13.33453431725502,75
6.891761496663094,15.486877620220184,133
8.581068132072687,9.300804007798433,47
4.82711180485785,19.22883634455502,149
7.230652617290616,8.929444862529635,31
6.997794715687633,14.055577844381332,86
7.372568156570196,9.723844872787595,30
8.32953554391861,17.157588459551334,123
5.9090881533920765,26.058348992839456,262
5.9776547234505415,14.61351539567113,85
13.131641490384936,25.850282663479447,192
9.05125149153173,15.37650953605771,79
9.100917186588049,18.68879201821983,105
9.91409726627171,11.67493831180036,18
11.240446981042624,19.57956651225686,120
11.64405170455575,29.56626825965941,328
14.695678155869246,14.184343816712499,19
13.279188817366958,15.033154966309667,87
11.306284584105015,15.262160945683718,110
15.792823441326618,15.39971498399973,60
12.947966448962688,11.122882472351193,52
13.793237445876002,16.318524120375514,103
10.20476214773953,30.859731504693627,271
10.841481240466237,34.11798846535385,361
10.077929563820362,38.32938067615032,469
8.141419308260083,14.216841788962483,116
8.04954663105309,12.29259406030178,21
9.65483046323061,58.05042652413249,796
10.408904956653714,19.906215749680996,142
9.690484983846545,16.442334095016122,77
11.198944987729192,16.242463532835245,111
10.066878071054816,10.746843956410885,73
6.677962716668844,13.00901204161346,47
7.881124099716544,18.11997607536614,97
8.122589942067862,11.6639219596982,52
9.474228711798787,11.940451100468636,1
10.543024983257055,19.424816569313407,86
9.213016400113702,16.085789369419217,86
9.469613945111632,19.564692331478,141
13.705543968826532,17.7165261041373,58
11.916890798136592,14.164388494566083,67
14.378669537603855,13.60713853314519,60
8.694542165845633,23.471209166571498,127
11.272512035444379,25.7491756696254,191
9.625890703871846,20.161881513893604,139
10.515481013804674,14.721621172502637,57
13.369879113510251,23.340813660994172,188
10.065422551706433,24.22375997900963,184
10.612186687067151,18.61690068989992,153
10.78168367035687,9.220382755622268,13
8.777172468602657,N/A,N/A
8.662973387166858,N/A,N/A
7.562654098495841,N/A,N/A
8.960937647148967,N/A,N/A
