First Token Time,Final Token Time,Chunk Count
2.1491909343749285,5.322728011757135,59
3.0451843291521072,5.9643967896699905,51
3.4382010996341705,7.708469288423657,33
3.956956410780549,11.189358700066805,58
5.578284611925483,10.374206271022558,10
6.63852989114821,11.567640820518136,43
6.636708734557033,10.175441088154912,20
9.160230623558164,18.72268102131784,176
8.475204285234213,18.408422954380512,136
9.781635088846087,12.615029094740748,15
9.195561790838838,13.871117107570171,33
10.37755505926907,19.430812660604715,134
11.817904151976109,17.539643490687013,50
11.956596162170172,17.604164078831673,53
10.676798339933157,16.938112534582615,47
11.458265567198396,24.11311887949705,153
16.36951402388513,20.2580783162266,98
16.211356714367867,19.383500646799803,68
15.211916344240308,19.427931046113372,23
14.36097408272326,22.584740424528718,148
17.980197992175817,24.971558194607496,159
18.93752146884799,20.758516684174538,34
19.391442708671093,18.497359193861485,21
14.172731356695294,27.417793670669198,38
21.291619785130024,22.339870668947697,20
21.863208889961243,15.28288497775793,14
9.945785649120808,22.135477447882295,22
21.611847687512636,19.676816627383232,34
14.955210180953145,15.943065408617258,118
16.863855427131057,14.085655935108662,12
17.52435908280313,32.74556131102145,150
23.568045968189836,19.139232566580176,32
15.504003088921309,20.171904183924198,43
14.902494443580508,32.70158795081079,162
13.863321248441935,32.84883498027921,130
13.829339325428009,22.312418211251497,109
13.718396317213774,23.523812048137188,110
18.63818257674575,23.352146171033382,82
16.917872309684753,23.271468630060554,84
18.6076419390738,24.055810246616602,26
19.06605506129563,25.558862863108516,74
23.536357192322612,20.847006905823946,39
16.571861129254103,20.28930219076574,22
19.541515735909343,16.311318749561906,32
19.35480068437755,25.461292639374733,77
18.07275277748704,32.55767127126455,172
22.634049696847796,24.506573332473636,95
23.73807219043374,29.643437525257468,107
22.761271303519607,30.75659437291324,123
15.589080840349197,21.475909266620874,70
13.859729092568159,21.774993143975735,14
17.662382680922747,27.183346536010504,60
21.49423188716173,23.903954481706023,31
20.975964576005936,21.773639464750886,23
19.60385043732822,31.79097656533122,133
21.75596215762198,28.07646662555635,91
23.225768940523267,28.718664376065135,127
22.45652112737298,29.79514960385859,107
21.232182944193482,27.613979192450643,89
21.989772928878665,60.22082434222102,507
21.498213835060596,27.17416903935373,44
22.2566437702626,33.072892447933555,50
26.949468040838838,32.35347962938249,95
19.970955340191722,20.021551113575697,20
19.75553272292018,27.121113516390324,66
18.38841814175248,25.5394581630826,69
19.53921332769096,20.474132001399994,40
19.381964650005102,22.65616450458765,61
20.187878634780645,30.720120415091515,138
19.150863148272038,21.74995373748243,24
18.329553201794624,19.836114794015884,21
16.73118901439011,24.554387548938394,71
19.564900560304523,20.6806214787066,40
17.342079943045974,34.63140725530684,173
16.437166787683964,23.82779616676271,86
20.256384735926986,42.74364333227277,263
17.66811298765242,24.806004909798503,72
19.17662072367966,24.92278267070651,25
17.177369406446815,25.403106139972806,92
22.301904939115047,22.929312396794558,66
18.731280244886875,22.774370396509767,36
18.209078330546618,23.736686242744327,63
20.905179960653186,26.421731416136026,78
20.609273990616202,15.600086549296975,23
16.616827815771103,21.753645414486527,113
16.477682964876294,42.028167739510536,299
16.77788876928389,15.21171597018838,1
17.29027034714818,26.9527103099972,153
15.122718254104257,20.777608850970864,62
14.733714180067182,16.18544215708971,2
16.07450580596924,21.18924287892878,29
15.185355180874467,29.762745896354318,172
17.769470365718007,27.238003365695477,197
16.157209606841207,16.307555658742785,27
14.32329504005611,20.12248281762004,112
12.70989365130663,36.694089379161596,318
13.482552209869027,17.090017279610038,40
14.963793450966477,14.519709412008524,12
11.947004985064268,16.03876155614853,53
14.802712680771947,12.864523442462087,16
12.520899267867208,24.15727885812521,148
13.77120391279459,22.298219980672002,116
15.529105324298143,22.109446251764894,75
12.551889088004827,17.445784186944366,30
15.45932195149362,16.84046799875796,7
16.939434440806508,37.11717165261507,291
15.583949521183968,24.69572650268674,110
15.91507855989039,21.814163910225034,59
18.69155265018344,25.143001575022936,135
16.706936210393906,20.35782932676375,67
17.067972218617797,31.636743372306228,214
14.419617576524615,14.043109087273479,28
14.306384498253465,24.207280104979873,119
14.749620579183102,19.140010142698884,6
18.261422272771597,27.087066542357206,111
13.396785706281662,20.34235435910523,44
18.44343434460461,16.40133510902524,16
18.596106002107263,29.337891571223736,176
18.360478540882468,18.294277964159846,21
19.00263293646276,37.39330562017858,256
16.031693717464805,29.776251044124365,119
17.36627341620624,25.723729509860277,60
18.712813206017017,21.44947848841548,62
22.068105291575193,35.015447629615664,190
17.575506079941988,24.59489536099136,102
17.733896739780903,18.50315560027957,29
17.260293375700712,23.631956355646253,113
16.15901838429272,18.868406172841787,32
14.81120252981782,17.470232158899307,14
22.237355856224895,30.724171243607998,147
17.885733652859926,17.848436150699854,18
22.972404716536403,29.861342135816813,94
16.814864410087466,17.536622926592827,12
17.176457803696394,31.793786758556962,242
16.076725805178285,42.66155457124114,305
18.40067331492901,23.06767911091447,109
18.92590030282736,15.593771813437343,21
17.261897949501872,20.947450717911124,81
16.203699668869376,44.44769590720534,370
16.959762601181865,14.82681380584836,2
14.109860889613628,21.401907028630376,81
13.987376224249601,34.69677607342601,192
13.958844827488065,20.508637631312013,44
14.802053328603506,18.00988739915192,57
11.901613166555762,23.89236077480018,106
14.70138411782682,17.848357057198882,60
10.479676766321063,34.81485947780311,242
14.847211424261332,21.455935122445226,76
18.102679051458836,16.967517659068108,60
16.16228825226426,17.441174402832985,34
12.905408393591642,23.795514434576035,156
14.788567179813981,24.28519269824028,109
16.002912702038884,19.337966883555055,44
15.460803285241127,22.08067706786096,78
14.617732115089893,19.85805475525558,71
15.554796576499939,27.392628824338317,157
18.19331855326891,20.35279174335301,20
19.910207452252507,18.261125449091196,33
18.28864387050271,28.265015099197626,151
17.816901795566082,16.69834491237998,2
15.43148742057383,21.800717495381832,48
20.444527691230178,31.014399707317352,165
16.83969934284687,27.478151632472873,76
16.67441802471876,21.396565245464444,18
17.45639956742525,15.852733336389065,13
19.377779906615615,41.37352686561644,289
19.453180115669966,18.79222988896072,28
19.32516103796661,26.071642614901066,84
